,gene_id,AE0,AE1,PCA0,PCA1,UMAP0,UMAP1,tSNE0,tSNE1
7563,IL22RA2,4.4643073081970215,6.028851509094238,-3.979721745,0.2582388720783701,-1.6422026,4.1066117,64.45155,33.96939
7564,IL23A,5.363915443,2.037447929382324,-3.298508269,0.5834433749703549,0.3356055,5.3620844,24.106852,25.625912
7565,IL23R,0.000192761,13.17947769165039,-4.692978064,-0.123287718,-1.35316,1.5659939,67.17695,8.194265
7566,IL24,2.9909815788269043,9.993950843811035,-4.395182857,0.082817851,-1.6311069,3.6711922,65.486015,29.91993
7567,IL27,-0.783988357,17.68504524230957,-5.017799006,0.015525685476117932,-1.0806167,0.96087295,65.32703,-19.731968
7568,IL27RA,-3.077054739,-4.772603035,1.4443696089818994,-0.53308533,7.9262276,9.310279,-32.877106,1.3989193
7569,IL2RA,-1.082238436,-3.113982201,-0.608161804,0.066164994,4.083203,7.966549,2.2559557,6.222868
7570,IL2RB,-3.074821711,-3.185696363,0.427297046,-0.381578097,5.0032654,8.250319,-1.0149641,4.1966186
7571,IL2RG,-3.287474632,-3.476851225,0.6939018157016851,-0.701508208,6.552411,8.128164,-6.7234287,-2.3273547
7572,IL31RA,2.9602346420288086,-1.351868629,-2.377515093,0.22988827897578656,0.92174745,8.058726,9.254367,47.266426
7573,IL32,-4.636942387,-4.474470139,2.3557418100270033,-0.751304982,8.875986,7.07137,-7.892051,-13.01082
7574,IL33,-4.177307129,-1.791860223,0.2596561697053418,-0.902003749,5.1615157,8.688321,-12.954097,10.761239
7575,IL34,1.2661447525024414,0.9089084267616272,-2.740328486,-0.230943607,0.97798395,7.0822277,10.176261,20.409458
7576,IL36G,11.436555862426758,6.187130451202393,-3.863792107,1.1728565857287165,0.7529125,2.949377,26.541548,-6.1702847
7577,IL36RN,9.523683547973633,2.245651960372925,-3.207667806,1.3434685520687466,0.8576982,3.7431097,26.267275,-6.1130176
7578,IL37,0.3995155096054077,9.206749916,-4.270608201,-0.528662844,-1.0624075,2.9235477,69.47768,18.639534
7579,IL3RA,-1.470796108,-1.277137876,-1.409914939,-0.817953856,3.2982855,7.961342,0.15716113,16.449883
7580,IL4I1,-0.598292172,-2.856603861,-0.906796842,0.1062958560711133,4.0065646,7.9404836,2.5281394,6.2439113
7581,IL4R,-5.434431076,-5.982645512,4.0393520725098435,-0.659510933,11.002086,4.408202,13.529396,-39.863003
7582,IL5RA,-5.660569668,7.062932491,-3.163484751,-0.880651208,1.7519366,5.5895605,36.559303,70.13952
7583,IL6,-0.222940341,-0.305120051,-2.193582585,-0.300885275,1.8786808,7.275606,6.352762,22.022375
7584,IL6-AS1,1.0196607112884521,13.579153060913086,-4.661888434,-0.03340515,-1.4044807,1.5255003,71.37961,-22.172981
7585,IL6R,-5.070822239,-5.541846275,3.3932376433362537,-1.083618762,10.777772,5.4017878,0.23260249,-31.332668
7586,IL6R-AS1,0.5528821349143982,13.425536155700684,-4.682360208,-0.101618893,-1.0751827,1.9239557,67.53228,3.100635
7587,IL6ST,-7.847955704,-7.303153038,7.115430467,-1.075275974,11.220424,-0.054004665,59.472633,-50.034378
7588,IL7,-0.848935127,-1.430354714,-1.52949444,-0.576955816,2.7263234,8.408281,3.5437593,21.165697
7589,IL7R,-5.474183559,-4.985969543,3.3674876764706236,-0.810050336,9.669915,5.8245907,-2.7843657,-17.357573
7590,IL9R,1.8179528713226318,3.0494821071624756,-3.354422257,-0.292408782,-0.2134092,6.076078,31.125544,42.956203
7591,ILDR1,-0.75239563,-4.86276722,0.11504682311288873,-0.093339106,6.182435,10.496464,-54.18437,17.45521
7592,ILDR2,1.2422127723693848,0.34152713418006897,-2.544032042,-0.337020895,1.2568913,7.4820933,0.23652641,31.475485
7593,ILF2,-3.800277233,-10.31409931,5.648431843358596,0.684636917,12.144246,1.4651213,42.874054,-63.83822
7594,ILF3,-5.188240528,-9.494165421,6.337745248975549,0.21698145170806718,11.515183,0.77476853,49.85049,-53.26729
7595,ILF3-DT,-0.301413178,-4.93427372,-0.074086281,0.2344415276141221,5.2916703,10.624779,-51.99133,37.15017
7596,ILK,-4.333990097,-6.446659565,3.485351325263369,-0.367519736,11.072456,5.5710692,-3.2719402,-32.493336
7597,ILKAP,-0.577531695,-5.34100008,0.295761854,0.19001336450966333,5.96637,10.616902,-58.08221,27.161146
7598,ILRUN,-5.122053623,-8.345877647,5.470055774022991,-0.032002445,11.825416,1.7971591,38.05368,-54.803677
7599,ILVBL,-1.532079935,-6.836426258,1.6667879065973903,0.28449883205140947,8.751103,9.852751,-53.980976,-18.935814
7600,IMMP1L,3.8228750228881836,-1.10663116,-2.558653168,0.36669883917113827,0.8815331,8.3194,3.3504493,41.84176
7601,IMMP2L,-0.621511102,-4.292937756,-0.301440482,-0.138508271,4.6771526,10.161523,-39.031815,43.71939
7602,IMMT,-3.316765308,-8.585294724,4.1009725839128555,0.47559292636531536,12.454002,4.3630567,6.3466487,-68.50128
7603,IMP3,-1.330345392,-7.251264572,1.7677282960163527,0.4845271829504669,9.649098,9.775102,-65.5388,-22.366611
7604,IMP4,-2.167053461,-7.298681259,2.426285603612476,0.488694832,10.922365,8.306799,-45.681408,-47.073505
7605,IMPA1,-1.03897357,-6.394297123,1.1336144984099241,0.23870755549636127,8.228177,10.429745,-66.568474,-0.10018627
7606,IMPA1P1,-0.671269178,9.043785095214844,-4.257010995,-0.495123344,-1.4067923,3.828651,57.991962,44.427876
7607,IMPA2,-1.37454915,-7.482754707,1.9742092832076457,0.4096413426206501,9.778748,9.395664,-60.843994,-32.375816
7608,IMPACT,-2.37052846,-7.593753815,2.7242287074796954,0.43867505775228416,11.210596,7.671331,-34.11209,-54.28077
7609,IMPAD1,-4.19434309,-9.393652916,5.418464407020102,0.2568444697924165,12.188783,2.022873,36.834347,-65.09567
7610,IMPDH1,-2.638994694,-7.592333794,2.927158163765086,0.23427622344943033,10.781763,7.1971884,-37.547283,-49.328102
7611,IMPDH2,-3.631799221,-8.497961044,4.310227409254841,0.30447953022750995,12.496902,4.1281457,10.4958315,-67.94268
7612,IMPG1,2.2049601078033447,5.525439262390137,-3.863726877,-0.308439088,-0.9241325,4.591519,51.109444,33.196747
7613,IMPG2,3.5935182571411133,3.4464495182037354,-3.508316287,-0.009004183,-0.55124617,5.278534,36.775433,37.744164
7614,INA,7.343794822692871,5.015872955322266,-3.763352458,1.017535459,0.07005098,3.727896,37.23056,10.044752
7615,INAFM1,1.6490635871887207,-1.339052439,-2.1557211,-0.015093523,1.3919069,8.586156,0.5713516,49.746883
7616,INAFM2,-1.961396456,-4.264002323,0.37881027005350987,-0.259990215,6.4333363,10.349771,-55.248817,25.216196
7617,INAVA,-3.337357283,-7.223004818,3.214767448749083,0.13179569467486568,11.176603,6.877461,-26.932674,-46.23394
7618,INCA1,2.407569646835327,6.352520466,-3.943732441,-0.176516909,-0.8736637,4.254688,50.17844,30.074562
7619,INCENP,-0.81467402,-8.250986099,2.089862949467386,0.8106154124776587,10.782956,9.126495,-57.7674,-42.20946
